Tier,Minutes,Return,ReturnPct,Hours
Moderate Confidence (0% < Pred < 3.5%),240,-0.010952623535404986,-1.0952623535404986,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.028040333187198507,2.804033318719851,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.014989662301860742,-1.4989662301860742,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.053718085106383075,5.371808510638307,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.03784570596797677,3.784570596797677,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.02404552129221724,2.4045521292217242,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.0033061065733178082,-0.3306106573317808,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.0012728044123886779,0.12728044123886778,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.006746617466174669,-0.6746617466174669,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.04,-4.0,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.07418359475443553,7.418359475443554,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.027967257844474694,2.7967257844474696,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.0182225063938619,1.8222506393861901,4.0
Moderate Confidence (0% < Pred < 3.5%),240,,,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.010129870129870145,-1.0129870129870144,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.04,-4.0,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.030670052744676702,-3.0670052744676704,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.04,-4.0,4.0
Moderate Confidence (0% < Pred < 3.5%),240,0.0785945310202881,7.85945310202881,4.0
Moderate Confidence (0% < Pred < 3.5%),240,-0.04,-4.0,4.0
Moderate Confidence (0% < Pred < 3.5%),360,-0.005430932703659902,-0.5430932703659902,6.0
Moderate Confidence (0% < Pred < 3.5%),360,-0.04,-4.0,6.0
Moderate Confidence (0% < Pred < 3.5%),360,0.0020975877740597687,0.20975877740597687,6.0
Moderate Confidence (0% < Pred < 3.5%),360,-0.016322984244671063,-1.6322984244671064,6.0
Moderate Confidence (0% < Pred < 3.5%),360,,,6.0
Moderate Confidence (0% < Pred < 3.5%),360,,,6.0
Moderate Confidence (0% < Pred < 3.5%),360,-0.04,-4.0,6.0
Moderate Confidence (0% < Pred < 3.5%),360,,,6.0
Moderate Confidence (0% < Pred < 3.5%),360,-0.04,-4.0,6.0
Moderate Confidence (0% < Pred < 3.5%),360,,,6.0
Moderate Confidence (0% < Pred < 3.5%),360,,,6.0
Moderate Confidence (0% < Pred < 3.5%),360,-0.04,-4.0,6.0
Moderate Confidence (0% < Pred < 3.5%),360,-0.016301579215486514,-1.6301579215486515,6.0
Moderate Confidence (0% < Pred < 3.5%),360,-0.04,-4.0,6.0
Moderate Confidence (0% < Pred < 3.5%),360,-0.014128187456926263,-1.4128187456926262,6.0
Moderate Confidence (0% < Pred < 3.5%),360,,,6.0
Moderate Confidence (0% < Pred < 3.5%),360,0.0463367297428432,4.63367297428432,6.0
